dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
pubmed,GeneralSheaf,true,3,4,epoch-0,1,3,cohens_d_test,0.1017683
pubmed,GeneralSheaf,true,3,4,epoch-0,2,3,cohens_d_test,0.10178229
pubmed,GeneralSheaf,true,3,4,epoch-0,3,3,cohens_d_test,0.10195091
pubmed,GeneralSheaf,true,3,4,epoch-0,4,3,cohens_d_test,0.10111629
pubmed,GeneralSheaf,true,3,4,epoch-0,0,4,degree,-0.015982636719843204
pubmed,GeneralSheaf,true,3,4,epoch-0,1,4,degree,-0.015318708318027134
pubmed,GeneralSheaf,true,3,4,epoch-0,2,4,degree,-0.01574250647407564
pubmed,GeneralSheaf,true,3,4,epoch-0,3,4,degree,-0.01583935729438322
pubmed,GeneralSheaf,true,3,4,epoch-0,4,4,degree,-0.0160950170013478
pubmed,GeneralSheaf,true,3,4,epoch-0,0,4,betweenness,-0.017838065441873757
pubmed,GeneralSheaf,true,3,4,epoch-0,1,4,betweenness,-0.017232455163885
pubmed,GeneralSheaf,true,3,4,epoch-0,2,4,betweenness,-0.01762896135996415
pubmed,GeneralSheaf,true,3,4,epoch-0,3,4,betweenness,-0.01772025146948723
pubmed,GeneralSheaf,true,3,4,epoch-0,4,4,betweenness,-0.017978705812577957
pubmed,GeneralSheaf,true,3,4,epoch-0,0,4,confidence,-0.2689578483875435
pubmed,GeneralSheaf,true,3,4,epoch-0,1,4,confidence,-0.2688863438502323
pubmed,GeneralSheaf,true,3,4,epoch-0,2,4,confidence,-0.26995706178617596
pubmed,GeneralSheaf,true,3,4,epoch-0,3,4,confidence,-0.2701938298082859
pubmed,GeneralSheaf,true,3,4,epoch-0,4,4,confidence,-0.2701108862842634
pubmed,GeneralSheaf,true,3,4,epoch-0,0,4,saliency,-0.03742175791577998
pubmed,GeneralSheaf,true,3,4,epoch-0,1,4,saliency,-0.03740935880463243
pubmed,GeneralSheaf,true,3,4,epoch-0,2,4,saliency,-0.03748291713684774
pubmed,GeneralSheaf,true,3,4,epoch-0,3,4,saliency,-0.037526955675267946
pubmed,GeneralSheaf,true,3,4,epoch-0,4,4,saliency,-0.037275622663659184
pubmed,GeneralSheaf,true,3,4,epoch-0,0,4,cohens_d_train,0.24488051
pubmed,GeneralSheaf,true,3,4,epoch-0,1,4,cohens_d_train,0.2448307
pubmed,GeneralSheaf,true,3,4,epoch-0,2,4,cohens_d_train,0.24459766
pubmed,GeneralSheaf,true,3,4,epoch-0,3,4,cohens_d_train,0.24484952
pubmed,GeneralSheaf,true,3,4,epoch-0,4,4,cohens_d_train,0.24483435
pubmed,GeneralSheaf,true,3,4,epoch-0,0,4,cohens_d_test,0.25326076
pubmed,GeneralSheaf,true,3,4,epoch-0,1,4,cohens_d_test,0.25402868
pubmed,GeneralSheaf,true,3,4,epoch-0,2,4,cohens_d_test,0.25406742
pubmed,GeneralSheaf,true,3,4,epoch-0,3,4,cohens_d_test,0.25396544
pubmed,GeneralSheaf,true,3,4,epoch-0,4,4,cohens_d_test,0.25434718
pubmed,GeneralSheaf,true,3,4,epoch-0,0,5,degree,-0.026209099679157848
pubmed,GeneralSheaf,true,3,4,epoch-0,1,5,degree,-0.026456707374691947
pubmed,GeneralSheaf,true,3,4,epoch-0,2,5,degree,-0.025853745316167402
pubmed,GeneralSheaf,true,3,4,epoch-0,3,5,degree,-0.025834219074054452
pubmed,GeneralSheaf,true,3,4,epoch-0,4,5,degree,-0.025520911788831216
pubmed,GeneralSheaf,true,3,4,epoch-0,0,5,betweenness,-0.015776891827502432
pubmed,GeneralSheaf,true,3,4,epoch-0,1,5,betweenness,-0.016010268302108586
pubmed,GeneralSheaf,true,3,4,epoch-0,2,5,betweenness,-0.015426715080355544
pubmed,GeneralSheaf,true,3,4,epoch-0,3,5,betweenness,-0.015399469530814319
pubmed,GeneralSheaf,true,3,4,epoch-0,4,5,betweenness,-0.015095257265702627
pubmed,GeneralSheaf,true,3,4,epoch-0,0,5,confidence,0.22942433895024195
pubmed,GeneralSheaf,true,3,4,epoch-0,1,5,confidence,0.22944598098812566
pubmed,GeneralSheaf,true,3,4,epoch-0,2,5,confidence,0.2293124637527681
pubmed,GeneralSheaf,true,3,4,epoch-0,3,5,confidence,0.22992891905988042
pubmed,GeneralSheaf,true,3,4,epoch-0,4,5,confidence,0.22972968351091783
pubmed,GeneralSheaf,true,3,4,epoch-0,0,5,saliency,-0.07356636545216534
pubmed,GeneralSheaf,true,3,4,epoch-0,1,5,saliency,-0.07364505431386928
pubmed,GeneralSheaf,true,3,4,epoch-0,2,5,saliency,-0.07359572277767974
pubmed,GeneralSheaf,true,3,4,epoch-0,3,5,saliency,-0.07354699981867033
pubmed,GeneralSheaf,true,3,4,epoch-0,4,5,saliency,-0.07353509079098243
pubmed,GeneralSheaf,true,3,4,epoch-0,0,5,cohens_d_train,0.025417538
pubmed,GeneralSheaf,true,3,4,epoch-0,1,5,cohens_d_train,0.025368523
pubmed,GeneralSheaf,true,3,4,epoch-0,2,5,cohens_d_train,0.025243307
pubmed,GeneralSheaf,true,3,4,epoch-0,3,5,cohens_d_train,0.024783328
pubmed,GeneralSheaf,true,3,4,epoch-0,4,5,cohens_d_train,0.024289498
pubmed,GeneralSheaf,true,3,4,epoch-0,0,5,cohens_d_test,0.0029334878
pubmed,GeneralSheaf,true,3,4,epoch-0,1,5,cohens_d_test,0.0028206778
pubmed,GeneralSheaf,true,3,4,epoch-0,2,5,cohens_d_test,0.0027170393
pubmed,GeneralSheaf,true,3,4,epoch-0,3,5,cohens_d_test,0.0022613094
pubmed,GeneralSheaf,true,3,4,epoch-0,4,5,cohens_d_test,0.002379837
pubmed,GeneralSheaf,true,3,4,epoch-0,0,6,degree,0.010797268125449651
pubmed,GeneralSheaf,true,3,4,epoch-0,1,6,degree,0.010531671416804497
pubmed,GeneralSheaf,true,3,4,epoch-0,2,6,degree,0.01010395431830556
pubmed,GeneralSheaf,true,3,4,epoch-0,3,6,degree,0.009684876308123131
pubmed,GeneralSheaf,true,3,4,epoch-0,4,6,degree,0.010398535471164217
pubmed,GeneralSheaf,true,3,4,epoch-0,0,6,betweenness,0.0014879224651609432
pubmed,GeneralSheaf,true,3,4,epoch-0,1,6,betweenness,0.001240002093397392
pubmed,GeneralSheaf,true,3,4,epoch-0,2,6,betweenness,0.0006258544630448966
pubmed,GeneralSheaf,true,3,4,epoch-0,3,6,betweenness,0.00022150583002059543
pubmed,GeneralSheaf,true,3,4,epoch-0,4,6,betweenness,0.0009183211407938046
pubmed,GeneralSheaf,true,3,4,epoch-0,0,6,confidence,-0.10272808139597617
pubmed,GeneralSheaf,true,3,4,epoch-0,1,6,confidence,-0.10306549750585133
pubmed,GeneralSheaf,true,3,4,epoch-0,2,6,confidence,-0.10537697697036204
pubmed,GeneralSheaf,true,3,4,epoch-0,3,6,confidence,-0.1050237490027732
pubmed,GeneralSheaf,true,3,4,epoch-0,4,6,confidence,-0.10499419061898574
