dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
citeseer,GeneralSheaf,true,5,4,epoch-0,2,3,cohens_d_test,0.2688858
citeseer,GeneralSheaf,true,5,4,epoch-0,3,3,cohens_d_test,0.2687836
citeseer,GeneralSheaf,true,5,4,epoch-0,4,3,cohens_d_test,0.2689497
citeseer,GeneralSheaf,true,5,4,epoch-0,0,4,degree,-0.024541098397746715
citeseer,GeneralSheaf,true,5,4,epoch-0,1,4,degree,-0.024611972983682378
citeseer,GeneralSheaf,true,5,4,epoch-0,2,4,degree,-0.024620622420009397
citeseer,GeneralSheaf,true,5,4,epoch-0,3,4,degree,-0.024592809920880605
citeseer,GeneralSheaf,true,5,4,epoch-0,4,4,degree,-0.024606405504082874
citeseer,GeneralSheaf,true,5,4,epoch-0,0,4,betweenness,-0.016614529541915897
citeseer,GeneralSheaf,true,5,4,epoch-0,1,4,betweenness,-0.016694841184976626
citeseer,GeneralSheaf,true,5,4,epoch-0,2,4,betweenness,-0.016687532491082936
citeseer,GeneralSheaf,true,5,4,epoch-0,3,4,betweenness,-0.016661584563691628
citeseer,GeneralSheaf,true,5,4,epoch-0,4,4,betweenness,-0.016674595187282423
citeseer,GeneralSheaf,true,5,4,epoch-0,0,4,confidence,-0.004669138244750488
citeseer,GeneralSheaf,true,5,4,epoch-0,1,4,confidence,-0.004618798738591493
citeseer,GeneralSheaf,true,5,4,epoch-0,2,4,confidence,-0.004647234783256664
citeseer,GeneralSheaf,true,5,4,epoch-0,3,4,confidence,-0.0046073381322962745
citeseer,GeneralSheaf,true,5,4,epoch-0,4,4,confidence,-0.00458562412572672
citeseer,GeneralSheaf,true,5,4,epoch-0,0,4,saliency,-0.0029177325534331558
citeseer,GeneralSheaf,true,5,4,epoch-0,1,4,saliency,-0.0029606608050186238
citeseer,GeneralSheaf,true,5,4,epoch-0,2,4,saliency,-0.0029388248710106946
citeseer,GeneralSheaf,true,5,4,epoch-0,3,4,saliency,-0.0029728899229954264
citeseer,GeneralSheaf,true,5,4,epoch-0,4,4,saliency,-0.002977261817734214
citeseer,GeneralSheaf,true,5,4,epoch-0,0,4,cohens_d_train,0.46458486
citeseer,GeneralSheaf,true,5,4,epoch-0,1,4,cohens_d_train,0.4646691
citeseer,GeneralSheaf,true,5,4,epoch-0,2,4,cohens_d_train,0.46462232
citeseer,GeneralSheaf,true,5,4,epoch-0,3,4,cohens_d_train,0.46455216
citeseer,GeneralSheaf,true,5,4,epoch-0,4,4,cohens_d_train,0.4645909
citeseer,GeneralSheaf,true,5,4,epoch-0,0,4,cohens_d_test,0.32491463
citeseer,GeneralSheaf,true,5,4,epoch-0,1,4,cohens_d_test,0.32497123
citeseer,GeneralSheaf,true,5,4,epoch-0,2,4,cohens_d_test,0.3251144
citeseer,GeneralSheaf,true,5,4,epoch-0,3,4,cohens_d_test,0.3251967
citeseer,GeneralSheaf,true,5,4,epoch-0,4,4,cohens_d_test,0.32523575
citeseer,GeneralSheaf,true,5,4,epoch-0,0,5,degree,0.011041080601425762
citeseer,GeneralSheaf,true,5,4,epoch-0,1,5,degree,0.01104701286785069
citeseer,GeneralSheaf,true,5,4,epoch-0,2,5,degree,0.010899591336048887
citeseer,GeneralSheaf,true,5,4,epoch-0,3,5,degree,0.010971051522585696
citeseer,GeneralSheaf,true,5,4,epoch-0,4,5,degree,0.011019183452615511
citeseer,GeneralSheaf,true,5,4,epoch-0,0,5,betweenness,0.025935395644352217
citeseer,GeneralSheaf,true,5,4,epoch-0,1,5,betweenness,0.02594965493799239
citeseer,GeneralSheaf,true,5,4,epoch-0,2,5,betweenness,0.02578155915179137
citeseer,GeneralSheaf,true,5,4,epoch-0,3,5,betweenness,0.025841583982366273
citeseer,GeneralSheaf,true,5,4,epoch-0,4,5,betweenness,0.025878534263997464
citeseer,GeneralSheaf,true,5,4,epoch-0,0,5,confidence,0.022746041563342274
citeseer,GeneralSheaf,true,5,4,epoch-0,1,5,confidence,0.02274525138534711
citeseer,GeneralSheaf,true,5,4,epoch-0,2,5,confidence,0.02270927010413276
citeseer,GeneralSheaf,true,5,4,epoch-0,3,5,confidence,0.0227469129994325
citeseer,GeneralSheaf,true,5,4,epoch-0,4,5,confidence,0.022758168145982808
citeseer,GeneralSheaf,true,5,4,epoch-0,0,5,saliency,0.00876229306250525
citeseer,GeneralSheaf,true,5,4,epoch-0,1,5,saliency,0.0087695935673434
citeseer,GeneralSheaf,true,5,4,epoch-0,2,5,saliency,0.008715255342777678
citeseer,GeneralSheaf,true,5,4,epoch-0,3,5,saliency,0.008735859853485291
citeseer,GeneralSheaf,true,5,4,epoch-0,4,5,saliency,0.008757216853240775
citeseer,GeneralSheaf,true,5,4,epoch-0,0,5,cohens_d_train,0.00031956966
citeseer,GeneralSheaf,true,5,4,epoch-0,1,5,cohens_d_train,0.00037890658
citeseer,GeneralSheaf,true,5,4,epoch-0,2,5,cohens_d_train,0.00026938933
citeseer,GeneralSheaf,true,5,4,epoch-0,3,5,cohens_d_train,0.00021459418
citeseer,GeneralSheaf,true,5,4,epoch-0,4,5,cohens_d_train,0.0002876458
citeseer,GeneralSheaf,true,5,4,epoch-0,0,5,cohens_d_test,0.078895144
citeseer,GeneralSheaf,true,5,4,epoch-0,1,5,cohens_d_test,0.078824595
citeseer,GeneralSheaf,true,5,4,epoch-0,2,5,cohens_d_test,0.07879177
citeseer,GeneralSheaf,true,5,4,epoch-0,3,5,cohens_d_test,0.078831084
citeseer,GeneralSheaf,true,5,4,epoch-0,4,5,cohens_d_test,0.078897536
citeseer,GeneralSheaf,true,5,4,epoch-0,0,6,degree,-0.03906969425871397
citeseer,GeneralSheaf,true,5,4,epoch-0,1,6,degree,-0.039002715526699754
citeseer,GeneralSheaf,true,5,4,epoch-0,2,6,degree,-0.03896176925401679
citeseer,GeneralSheaf,true,5,4,epoch-0,3,6,degree,-0.03894453619102819
citeseer,GeneralSheaf,true,5,4,epoch-0,4,6,degree,-0.03887234459470631
citeseer,GeneralSheaf,true,5,4,epoch-0,0,6,betweenness,-0.05525561176733807
citeseer,GeneralSheaf,true,5,4,epoch-0,1,6,betweenness,-0.055213372024863004
citeseer,GeneralSheaf,true,5,4,epoch-0,2,6,betweenness,-0.05517051116421881
citeseer,GeneralSheaf,true,5,4,epoch-0,3,6,betweenness,-0.05514294970018222
citeseer,GeneralSheaf,true,5,4,epoch-0,4,6,betweenness,-0.055054720143621054
citeseer,GeneralSheaf,true,5,4,epoch-0,0,6,confidence,-0.06874637473850646
citeseer,GeneralSheaf,true,5,4,epoch-0,1,6,confidence,-0.06872994537311823
citeseer,GeneralSheaf,true,5,4,epoch-0,2,6,confidence,-0.06883793330530645
citeseer,GeneralSheaf,true,5,4,epoch-0,3,6,confidence,-0.06882949081066492
citeseer,GeneralSheaf,true,5,4,epoch-0,4,6,confidence,-0.06880288471241466
citeseer,GeneralSheaf,true,5,4,epoch-0,0,6,saliency,-0.10359053023887596
citeseer,GeneralSheaf,true,5,4,epoch-0,1,6,saliency,-0.1035801843522517
citeseer,GeneralSheaf,true,5,4,epoch-0,2,6,saliency,-0.10360537014588034
citeseer,GeneralSheaf,true,5,4,epoch-0,3,6,saliency,-0.10360031285158568
citeseer,GeneralSheaf,true,5,4,epoch-0,4,6,saliency,-0.10359758069896843
citeseer,GeneralSheaf,true,5,4,epoch-0,0,6,cohens_d_train,0.09207858
citeseer,GeneralSheaf,true,5,4,epoch-0,1,6,cohens_d_train,0.09205934
citeseer,GeneralSheaf,true,5,4,epoch-0,2,6,cohens_d_train,0.09214215
citeseer,GeneralSheaf,true,5,4,epoch-0,3,6,cohens_d_train,0.09208741
citeseer,GeneralSheaf,true,5,4,epoch-0,4,6,cohens_d_train,0.092187144
citeseer,GeneralSheaf,true,5,4,epoch-0,0,6,cohens_d_test,0.013923155
citeseer,GeneralSheaf,true,5,4,epoch-0,1,6,cohens_d_test,0.01394663
citeseer,GeneralSheaf,true,5,4,epoch-0,2,6,cohens_d_test,0.014086157
citeseer,GeneralSheaf,true,5,4,epoch-0,3,6,cohens_d_test,0.01409661
citeseer,GeneralSheaf,true,5,4,epoch-0,4,6,cohens_d_test,0.013969802
citeseer,GeneralSheaf,true,5,4,epoch-0,0,7,degree,-0.03733417154404279
citeseer,GeneralSheaf,true,5,4,epoch-0,1,7,degree,-0.03740067352118545
citeseer,GeneralSheaf,true,5,4,epoch-0,2,7,degree,-0.03735722429127087
citeseer,GeneralSheaf,true,5,4,epoch-0,3,7,degree,-0.0373141960152781
citeseer,GeneralSheaf,true,5,4,epoch-0,4,7,degree,-0.0373221619210414
citeseer,GeneralSheaf,true,5,4,epoch-0,0,7,betweenness,-0.04637599447197236
citeseer,GeneralSheaf,true,5,4,epoch-0,1,7,betweenness,-0.04643407148012394
citeseer,GeneralSheaf,true,5,4,epoch-0,2,7,betweenness,-0.04640930372615542
citeseer,GeneralSheaf,true,5,4,epoch-0,3,7,betweenness,-0.04636205902539017
citeseer,GeneralSheaf,true,5,4,epoch-0,4,7,betweenness,-0.046363365472246856
citeseer,GeneralSheaf,true,5,4,epoch-0,0,7,confidence,0.07687242965946066
citeseer,GeneralSheaf,true,5,4,epoch-0,1,7,confidence,0.0768544859540467
citeseer,GeneralSheaf,true,5,4,epoch-0,2,7,confidence,0.07678142787929353
citeseer,GeneralSheaf,true,5,4,epoch-0,3,7,confidence,0.07688510679377786
citeseer,GeneralSheaf,true,5,4,epoch-0,4,7,confidence,0.07696812618397339
citeseer,GeneralSheaf,true,5,4,epoch-0,0,7,saliency,nan
citeseer,GeneralSheaf,true,5,4,epoch-0,1,7,saliency,nan
citeseer,GeneralSheaf,true,5,4,epoch-0,2,7,saliency,nan
citeseer,GeneralSheaf,true,5,4,epoch-0,3,7,saliency,nan
citeseer,GeneralSheaf,true,5,4,epoch-0,4,7,saliency,nan
citeseer,GeneralSheaf,true,5,4,epoch-0,0,7,cohens_d_train,0.20619477
citeseer,GeneralSheaf,true,5,4,epoch-0,1,7,cohens_d_train,0.20620248
citeseer,GeneralSheaf,true,5,4,epoch-0,2,7,cohens_d_train,0.20621738
citeseer,GeneralSheaf,true,5,4,epoch-0,3,7,cohens_d_train,0.2062887
citeseer,GeneralSheaf,true,5,4,epoch-0,4,7,cohens_d_train,0.20631139
citeseer,GeneralSheaf,true,5,4,epoch-0,0,7,cohens_d_test,0.3579115
citeseer,GeneralSheaf,true,5,4,epoch-0,1,7,cohens_d_test,0.3578901
citeseer,GeneralSheaf,true,5,4,epoch-0,2,7,cohens_d_test,0.3579364
citeseer,GeneralSheaf,true,5,4,epoch-0,3,7,cohens_d_test,0.35803446
citeseer,GeneralSheaf,true,5,4,epoch-0,4,7,cohens_d_test,0.35798272
citeseer,GeneralSheaf,true,5,4,epoch-0,0,8,degree,-0.010982899645323523
citeseer,GeneralSheaf,true,5,4,epoch-0,1,8,degree,-0.010959499532806486
citeseer,GeneralSheaf,true,5,4,epoch-0,2,8,degree,-0.010978317268056103
citeseer,GeneralSheaf,true,5,4,epoch-0,3,8,degree,-0.010867918033396208
citeseer,GeneralSheaf,true,5,4,epoch-0,4,8,degree,-0.01092364583659637
citeseer,GeneralSheaf,true,5,4,epoch-0,0,8,betweenness,0.02507837692461909
citeseer,GeneralSheaf,true,5,4,epoch-0,1,8,betweenness,0.025097967422257957
citeseer,GeneralSheaf,true,5,4,epoch-0,2,8,betweenness,0.02508055928188222
citeseer,GeneralSheaf,true,5,4,epoch-0,3,8,betweenness,0.025175065612468947
citeseer,GeneralSheaf,true,5,4,epoch-0,4,8,betweenness,0.025136524289317706
citeseer,GeneralSheaf,true,5,4,epoch-0,0,8,confidence,0.028806306124822587
