dataset,model,d,layers,normalised,conviction_score,intervention,mode,metric,criterion,bin,n_nodes,mean,se,n_folds,pct_nodes_remaining,pct_edges_remaining,n_connected_components,giant_component_pct
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,confidence,4,147.4,0.6565687716007232,0.011025834480575305,10,0.9556958220619176,0.9309094903339192,475.0,0.6146563668301114
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,confidence,5,147.4,0.6557437479496002,0.010465522752067457,10,0.9556958220619176,0.9253734622144112,485.1,0.6094486010132322
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,confidence,6,147.3,0.6555909931659698,0.010205112656211865,10,0.9557258791704237,0.9149384885764498,492.7,0.5940608012589468
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,confidence,7,147.1,0.654628437757492,0.011046587349466409,10,0.9557859933874362,0.9073813708260106,496.3,0.5985686376290991
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,confidence,8,147.1,0.6562434315681458,0.010626954952558098,10,0.9557859933874362,0.8961335676625659,502.2,0.5875311088077037
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,confidence,9,147.0,0.6498981356620789,0.010295398383816592,10,0.9558160504959424,0.8742970123022846,505.8,0.5869075118956626
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,confidence,10,146.7,0.6458240985870362,0.011901506615132335,10,0.9559062218214608,0.8346880492091389,519.6,0.5764123635744564
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,1,147.7,0.6539852321147919,0.011275230057618274,10,0.955605650736399,0.9717047451669595,419.1,0.6460017999673393
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,2,147.5,0.6544175088405609,0.011366374945470766,10,0.9556657649534115,0.9682337434094903,435.1,0.6448558579931293
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,3,147.5,0.6531878471374511,0.010105935675195543,10,0.9556657649534115,0.9659490333919155,438.0,0.6419871482053335
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,4,147.4,0.6551446855068207,0.010847817279032921,10,0.9556958220619176,0.9636862917398945,440.6,0.6402593041387213
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,5,147.4,0.6550820231437683,0.010503882815559898,10,0.9556958220619176,0.9391476274165201,484.4,0.6093624167903462
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,6,147.3,0.6553802847862243,0.011169388429368272,10,0.9557258791704237,0.9329305799648505,495.3,0.6048631094698027
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,7,147.1,0.6555989921092987,0.010864822223973879,10,0.9557859933874362,0.9171133567662565,500.8,0.5958049282335222
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,8,147.1,0.6559811055660247,0.010653478810601177,10,0.9557859933874362,0.8958479789103692,522.2,0.5863609692135333
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,9,147.0,0.6538073241710662,0.009796958479500172,10,0.9558160504959424,0.8563708260105448,558.5,0.5582498446298889
citeseer,GeneralSheaf,5,4,true,last,pruning,,acc,degree,10,146.7,0.6442082285881042,0.010866412523711014,10,0.9559062218214608,0.7156634446397188,625.4,0.479985435366887
