dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
wisconsin,BundleSheaf,false,2,2,epoch-0,0,3,saliency,-0.02679001850315925
wisconsin,BundleSheaf,false,2,2,epoch-0,1,3,saliency,0.06267278518139646
wisconsin,BundleSheaf,false,2,2,epoch-0,2,3,saliency,0.8379871967295902
wisconsin,BundleSheaf,false,2,2,epoch-0,0,3,cohens_d_train,0.29788902
wisconsin,BundleSheaf,false,2,2,epoch-0,1,3,cohens_d_train,0.07720152
wisconsin,BundleSheaf,false,2,2,epoch-0,2,3,cohens_d_train,0.7396674
wisconsin,BundleSheaf,false,2,2,epoch-0,0,3,cohens_d_test,1.6365864
wisconsin,BundleSheaf,false,2,2,epoch-0,1,3,cohens_d_test,0.19399843
wisconsin,BundleSheaf,false,2,2,epoch-0,2,3,cohens_d_test,0.9905863
wisconsin,BundleSheaf,false,2,2,epoch-0,0,4,degree,-0.12739892799045008
wisconsin,BundleSheaf,false,2,2,epoch-0,1,4,degree,0.47150719642573463
wisconsin,BundleSheaf,false,2,2,epoch-0,2,4,degree,0.5383587571920222
wisconsin,BundleSheaf,false,2,2,epoch-0,0,4,betweenness,-0.11249154846109122
wisconsin,BundleSheaf,false,2,2,epoch-0,1,4,betweenness,0.34597488399327786
wisconsin,BundleSheaf,false,2,2,epoch-0,2,4,betweenness,0.5291713654242183
wisconsin,BundleSheaf,false,2,2,epoch-0,0,4,confidence,0.08904925504550584
wisconsin,BundleSheaf,false,2,2,epoch-0,1,4,confidence,0.12562483447151165
wisconsin,BundleSheaf,false,2,2,epoch-0,2,4,confidence,-0.5810863829151075
wisconsin,BundleSheaf,false,2,2,epoch-0,0,4,saliency,-0.08872897811517756
wisconsin,BundleSheaf,false,2,2,epoch-0,1,4,saliency,0.30702648720415304
wisconsin,BundleSheaf,false,2,2,epoch-0,2,4,saliency,0.8555093361826972
wisconsin,BundleSheaf,false,2,2,epoch-0,0,4,cohens_d_train,0.16643345
wisconsin,BundleSheaf,false,2,2,epoch-0,1,4,cohens_d_train,0.3854917
wisconsin,BundleSheaf,false,2,2,epoch-0,2,4,cohens_d_train,0.29171306
