dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
questions,BundleSheaf,false,5,4,epoch-0,3,2,betweenness,0.4263519137806146
questions,BundleSheaf,false,5,4,epoch-0,4,2,betweenness,0.42585223874366934
questions,BundleSheaf,false,5,4,epoch-0,0,2,confidence,-0.02640355422110969
questions,BundleSheaf,false,5,4,epoch-0,1,2,confidence,0.12374322293301658
questions,BundleSheaf,false,5,4,epoch-0,2,2,confidence,0.3705324942570996
questions,BundleSheaf,false,5,4,epoch-0,3,2,confidence,0.39402184405766905
questions,BundleSheaf,false,5,4,epoch-0,4,2,confidence,0.4006841234801259
questions,BundleSheaf,false,5,4,epoch-0,0,2,saliency,-0.10117203833166366
questions,BundleSheaf,false,5,4,epoch-0,1,2,saliency,0.40601424084960896
questions,BundleSheaf,false,5,4,epoch-0,2,2,saliency,0.8731373505997759
questions,BundleSheaf,false,5,4,epoch-0,3,2,saliency,0.8869292774890648
questions,BundleSheaf,false,5,4,epoch-0,4,2,saliency,0.8852682180894078
questions,BundleSheaf,false,5,4,epoch-0,0,2,cohens_d_train,0.014532657
questions,BundleSheaf,false,5,4,epoch-0,1,2,cohens_d_train,0.06431796
questions,BundleSheaf,false,5,4,epoch-0,2,2,cohens_d_train,0.031005664
questions,BundleSheaf,false,5,4,epoch-0,3,2,cohens_d_train,0.0048514013
questions,BundleSheaf,false,5,4,epoch-0,4,2,cohens_d_train,0.0048827627
questions,BundleSheaf,false,5,4,epoch-0,0,2,cohens_d_test,0.021103038
questions,BundleSheaf,false,5,4,epoch-0,1,2,cohens_d_test,0.02681349
questions,BundleSheaf,false,5,4,epoch-0,2,2,cohens_d_test,0.00914859
questions,BundleSheaf,false,5,4,epoch-0,3,2,cohens_d_test,0.01050004
questions,BundleSheaf,false,5,4,epoch-0,4,2,cohens_d_test,0.02754551
questions,BundleSheaf,false,5,4,epoch-0,0,3,degree,-0.16127118706430157
questions,BundleSheaf,false,5,4,epoch-0,1,3,degree,0.7768353611355248
questions,BundleSheaf,false,5,4,epoch-0,2,3,degree,0.5469946682277993
